Chapter;Title;Block Title;Block.Code;Sub.Code;Sub.Title;Code;Disease;NUM;Descripción
1;Certain infectious and parasitic diseases;Other bacterial diseases;A30;A43;Nocardiosis;A439;Nocardiosis, unspecified;0;
1;Certain infectious and parasitic diseases;Other bacterial diseases;A30;A44;Bartonellosis;A440;Systemic bartonellosis;0;
1;Certain infectious and parasitic diseases;Other bacterial diseases;A30;A44;Bartonellosis;A441;Cutaneous and mucocutaneous bartonellosis;0;
1;Certain infectious and parasitic diseases;Other bacterial diseases;A30;A44;Bartonellosis;A448;Other forms of bartonellosis;0;
1;Certain infectious and parasitic diseases;Other bacterial diseases;A30;A44;Bartonellosis;A449;Bartonellosis, unspecified;0;
1;Certain infectious and parasitic diseases;Other bacterial diseases;A30;A46;Erysipelas;A46;Erysipelas;0;
1;Certain infectious and parasitic diseases;Other bacterial diseases;A30;A48;Other bacterial diseases, not elsewhere classified;A480;Gas gangrene;0;
1;Certain infectious and parasitic diseases;Other bacterial diseases;A30;A48;Other bacterial diseases, not elsewhere classified;A481;Legionnaires disease;0;
1;Certain infectious and parasitic diseases;Other bacterial diseases;A30;A48;Other bacterial diseases, not elsewhere classified;A482;Nonpneumonic Legionnaires disease [Pontiac fever];0;
1;Certain infectious and parasitic diseases;Other bacterial diseases;A30;A48;Other bacterial diseases, not elsewhere classified;A483;Toxic shock syndrome;0;
1;Certain infectious and parasitic diseases;Other bacterial diseases;A30;A48;Other bacterial diseases, not elsewhere classified;A484;Brazilian purpuric fever;0;
1;Certain infectious and parasitic diseases;Other bacterial diseases;A30;A48;Other bacterial diseases, not elsewhere classified;A488;Other specified bacterial diseases;0;
1;Certain infectious and parasitic diseases;Other bacterial diseases;A30;A49;Bacterial infection of unspecified site;A490;Staphylococcal infection, unspecified site;0;
1;Certain infectious and parasitic diseases;Other bacterial diseases;A30;A49;Bacterial infection of unspecified site;A491;Streptococcal infection, unspecified site;0;
1;Certain infectious and parasitic diseases;Other bacterial diseases;A30;A49;Bacterial infection of unspecified site;A492;Haemophilus influenzae infection, unspecified site;0;
1;Certain infectious and parasitic diseases;Other bacterial diseases;A30;A49;Bacterial infection of unspecified site;A493;Mycoplasma infection, unspecified site;0;
1;Certain infectious and parasitic diseases;Other bacterial diseases;A30;A49;Bacterial infection of unspecified site;A498;Other bacterial infections of unspecified site;0;
1;Certain infectious and parasitic diseases;Other bacterial diseases;A30;A49;Bacterial infection of unspecified site;A499;Bacterial infection, unspecified;0;
1;Certain infectious and parasitic diseases;Infections with a predominantly sexual mode of transmission;A50;A50;Congenital syphilis;A500;Early congenital syphilis, symptomatic;0;
1;Certain infectious and parasitic diseases;Infections with a predominantly sexual mode of transmission;A50;A50;Congenital syphilis;A501;Early congenital syphilis, latent;0;
1;Certain infectious and parasitic diseases;Infections with a predominantly sexual mode of transmission;A50;A50;Congenital syphilis;A502;Early congenital syphilis, unspecified;0;
1;Certain infectious and parasitic diseases;Infections with a predominantly sexual mode of transmission;A50;A50;Congenital syphilis;A503;Late congenital syphilitic oculopathy;0;
1;Certain infectious and parasitic diseases;Infections with a predominantly sexual mode of transmission;A50;A50;Congenital syphilis;A504;Late congenital neurosyphilis [juvenile neurosyphilis];0;
1;Certain infectious and parasitic diseases;Infections with a predominantly sexual mode of transmission;A50;A50;Congenital syphilis;A505;Other late congenital syphilis, symptomatic;0;
1;Certain infectious and parasitic diseases;Infections with a predominantly sexual mode of transmission;A50;A50;Congenital syphilis;A506;Late congenital syphilis, latent;0;
1;Certain infectious and parasitic diseases;Infections with a predominantly sexual mode of transmission;A50;A50;Congenital syphilis;A507;Late congenital syphilis, unspecified;0;
1;Certain infectious and parasitic diseases;Infections with a predominantly sexual mode of transmission;A50;A50;Congenital syphilis;A509;Congenital syphilis, unspecified;0;
1;Certain infectious and parasitic diseases;Infections with a predominantly sexual mode of transmission;A50;A51;Early syphilis;A510;Primary genital syphilis;0;
1;Certain infectious and parasitic diseases;Infections with a predominantly sexual mode of transmission;A50;A51;Early syphilis;A511;Primary anal syphilis;0;
1;Certain infectious and parasitic diseases;Infections with a predominantly sexual mode of transmission;A50;A51;Early syphilis;A512;Primary syphilis of other sites;0;
1;Certain infectious and parasitic diseases;Infections with a predominantly sexual mode of transmission;A50;A51;Early syphilis;A513;Secondary syphilis of skin and mucous membranes;0;
1;Certain infectious and parasitic diseases;Infections with a predominantly sexual mode of transmission;A50;A51;Early syphilis;A514;Other secondary syphilis;0;
1;Certain infectious and parasitic diseases;Infections with a predominantly sexual mode of transmission;A50;A51;Early syphilis;A515;Early syphilis, latent;0;
1;Certain infectious and parasitic diseases;Infections with a predominantly sexual mode of transmission;A50;A51;Early syphilis;A519;Early syphilis, unspecified;0;
1;Certain infectious and parasitic diseases;Infections with a predominantly sexual mode of transmission;A50;A52;Late syphilis;A520;Cardiovascular syphilis;0;
1;Certain infectious and parasitic diseases;Infections with a predominantly sexual mode of transmission;A50;A52;Late syphilis;A521;Symptomatic neurosyphilis;0;
1;Certain infectious and parasitic diseases;Infections with a predominantly sexual mode of transmission;A50;A52;Late syphilis;A522;Asymptomatic neurosyphilis;0;
1;Certain infectious and parasitic diseases;Infections with a predominantly sexual mode of transmission;A50;A52;Late syphilis;A523;Neurosyphilis, unspecified;0;
1;Certain infectious and parasitic diseases;Infections with a predominantly sexual mode of transmission;A50;A52;Late syphilis;A527;Other symptomatic late syphilis;0;
1;Certain infectious and parasitic diseases;Infections with a predominantly sexual mode of transmission;A50;A52;Late syphilis;A528;Late syphilis, latent;0;
1;Certain infectious and parasitic diseases;Infections with a predominantly sexual mode of transmission;A50;A52;Late syphilis;A529;Late syphilis, unspecified;0;
1;Certain infectious and parasitic diseases;Infections with a predominantly sexual mode of transmission;A50;A53;Other and unspecified syphilis;A530;Latent syphilis, unspecified as early or late;0;
1;Certain infectious and parasitic diseases;Infections with a predominantly sexual mode of transmission;A50;A53;Other and unspecified syphilis;A539;Syphilis, unspecified;0;
1;Certain infectious and parasitic diseases;Infections with a predominantly sexual mode of transmission;A50;A54;Gonococcal infection;A540;Gonococcal infection of lower genitourinary tract without periurethral or accessory gland abscess;0;
1;Certain infectious and parasitic diseases;Infections with a predominantly sexual mode of transmission;A50;A54;Gonococcal infection;A541;Gonococcal infection of lower genitourinary tract with periurethral and accessory gland abscess;0;
1;Certain infectious and parasitic diseases;Infections with a predominantly sexual mode of transmission;A50;A54;Gonococcal infection;A542;Gonococcal pelviperitonitis and other gonococcal genitourinary infections;0;
1;Certain infectious and parasitic diseases;Infections with a predominantly sexual mode of transmission;A50;A54;Gonococcal infection;A543;Gonococcal infection of eye;0;
1;Certain infectious and parasitic diseases;Infections with a predominantly sexual mode of transmission;A50;A54;Gonococcal infection;A544;Gonococcal infection of musculoskeletal system;0;
1;Certain infectious and parasitic diseases;Infections with a predominantly sexual mode of transmission;A50;A54;Gonococcal infection;A545;Gonococcal pharyngitis;0;
1;Certain infectious and parasitic diseases;Infections with a predominantly sexual mode of transmission;A50;A54;Gonococcal infection;A546;Gonococcal infection of anus and rectum;0;
1;Certain infectious and parasitic diseases;Infections with a predominantly sexual mode of transmission;A50;A54;Gonococcal infection;A548;Other gonococcal infections;0;
1;Certain infectious and parasitic diseases;Infections with a predominantly sexual mode of transmission;A50;A54;Gonococcal infection;A549;Gonococcal infection, unspecified;0;
1;Certain infectious and parasitic diseases;Infections with a predominantly sexual mode of transmission;A50;A55;Chlamydial lymphogranuloma (venereum);A55;Chlamydial lymphogranuloma (venereum);0;
1;Certain infectious and parasitic diseases;Infections with a predominantly sexual mode of transmission;A50;A56;Other sexually transmitted chlamydial diseases;A560;Chlamydial infection of lower genitourinary tract;0;
1;Certain infectious and parasitic diseases;Infections with a predominantly sexual mode of transmission;A50;A56;Other sexually transmitted chlamydial diseases;A561;Chlamydial infection of pelviperitoneum and other genitourinary organs;0;
1;Certain infectious and parasitic diseases;Infections with a predominantly sexual mode of transmission;A50;A56;Other sexually transmitted chlamydial diseases;A562;Chlamydial infection of genitourinary tract, unspecified;0;
1;Certain infectious and parasitic diseases;Infections with a predominantly sexual mode of transmission;A50;A56;Other sexually transmitted chlamydial diseases;A563;Chlamydial infection of anus and rectum;0;
1;Certain infectious and parasitic diseases;Infections with a predominantly sexual mode of transmission;A50;A56;Other sexually transmitted chlamydial diseases;A564;Chlamydial infection of pharynx;0;
1;Certain infectious and parasitic diseases;Infections with a predominantly sexual mode of transmission;A50;A56;Other sexually transmitted chlamydial diseases;A568;Sexually transmitted chlamydial infection of other sites;0;
1;Certain infectious and parasitic diseases;Infections with a predominantly sexual mode of transmission;A50;A57;Chancroid;A57;Chancroid;0;
1;Certain infectious and parasitic diseases;Infections with a predominantly sexual mode of transmission;A50;A58;Granuloma inguinale;A58;Granuloma inguinale;0;
1;Certain infectious and parasitic diseases;Infections with a predominantly sexual mode of transmission;A50;A59;Trichomoniasis;A590;Urogenital trichomoniasis;0;
1;Certain infectious and parasitic diseases;Infections with a predominantly sexual mode of transmission;A50;A59;Trichomoniasis;A598;Trichomoniasis of other sites;0;
1;Certain infectious and parasitic diseases;Infections with a predominantly sexual mode of transmission;A50;A59;Trichomoniasis;A599;Trichomoniasis, unspecified;0;
1;Certain infectious and parasitic diseases;Infections with a predominantly sexual mode of transmission;A50;A60;Anogenital herpesviral [herpes simplex] infection;A600;Herpesviral infection of genitalia and urogenital tract;0;
1;Certain infectious and parasitic diseases;Infections with a predominantly sexual mode of transmission;A50;A60;Anogenital herpesviral [herpes simplex] infection;A601;Herpesviral infection of perianal skin and rectum;0;
1;Certain infectious and parasitic diseases;Infections with a predominantly sexual mode of transmission;A50;A60;Anogenital herpesviral [herpes simplex] infection;A609;Anogenital herpesviral infection, unspecified;0;
1;Certain infectious and parasitic diseases;Infections with a predominantly sexual mode of transmission;A50;A63;Other predominantly sexually transmitted diseases, not elsewhere classified;A630;Anogenital (venereal) warts;0;
1;Certain infectious and parasitic diseases;Infections with a predominantly sexual mode of transmission;A50;A63;Other predominantly sexually transmitted diseases, not elsewhere classified;A638;Other specified predominantly sexually transmitted diseases;0;
1;Certain infectious and parasitic diseases;Infections with a predominantly sexual mode of transmission;A50;A64;Unspecified sexually transmitted disease;A64;Unspecified sexually transmitted disease;0;
1;Certain infectious and parasitic diseases;Other spirochaetal diseases;A65;A65;Nonvenereal syphilis;A65;Nonvenereal syphilis;0;
1;Certain infectious and parasitic diseases;Other spirochaetal diseases;A65;A66;Yaws;A660;Initial lesions of yaws;0;
1;Certain infectious and parasitic diseases;Other spirochaetal diseases;A65;A66;Yaws;A661;Multiple papillomata and wet crab yaws;0;
1;Certain infectious and parasitic diseases;Other spirochaetal diseases;A65;A66;Yaws;A662;Other early skin lesions of yaws;0;
1;Certain infectious and parasitic diseases;Other spirochaetal diseases;A65;A66;Yaws;A663;Hyperkeratosis of yaws;0;
1;Certain infectious and parasitic diseases;Other spirochaetal diseases;A65;A66;Yaws;A664;Gummata and ulcers of yaws;0;
1;Certain infectious and parasitic diseases;Other spirochaetal diseases;A65;A66;Yaws;A665;Gangosa;0;
1;Certain infectious and parasitic diseases;Other spirochaetal diseases;A65;A66;Yaws;A666;Bone and joint lesions of yaws;0;
1;Certain infectious and parasitic diseases;Other spirochaetal diseases;A65;A66;Yaws;A667;Other manifestations of yaws;0;
1;Certain infectious and parasitic diseases;Other spirochaetal diseases;A65;A66;Yaws;A668;Latent yaws;0;
1;Certain infectious and parasitic diseases;Other spirochaetal diseases;A65;A66;Yaws;A669;Yaws, unspecified;0;
1;Certain infectious and parasitic diseases;Other spirochaetal diseases;A65;A67;Pinta [carate];A670;Primary lesions of pinta;0;
1;Certain infectious and parasitic diseases;Other spirochaetal diseases;A65;A67;Pinta [carate];A671;Intermediate lesions of pinta;0;
